Date,Day_of_Week,Day_Type,Month,Hour,Time_Slot,Time_Period,Location,Event_Note,Two_Wheelers,Cars_and_SUVs,Auto_Rickshaws,Buses_MTC_Private,Trucks_and_LCVs,Total_Vehicles,PCU_Value,Avg_Speed_kmph,Signal_Delay_sec,Congestion_Level
2024-04-22,Monday,Weekday,April,20,20:00-21:00,Evening Peak,Porur Junction,Regular Day,667,533,104,122,95,1521,1579.9,15.4,148.7,Severe
2024-04-22,Monday,Weekday,April,21,21:00-22:00,Shoulder Hour,Porur Junction,Regular Day,239,214,56,47,27,583,589.1,23.1,54.2,Light
2024-04-22,Monday,Weekday,April,22,22:00-23:00,Off-Peak,Porur Junction,Regular Day,94,81,20,15,12,222,221.0,30.4,35.0,Free Flow
2024-04-22,Monday,Weekday,April,23,23:00-24:00,Night,Porur Junction,Regular Day,15,13,2,3,3,36,39.7,31.0,17.3,Free Flow
2024-04-23,Tuesday,Weekday,April,0,00:00-01:00,Night,Porur Junction,Regular Day,58,57,8,11,8,142,147.8,29.9,24.6,Free Flow
2024-04-23,Tuesday,Weekday,April,1,01:00-02:00,Night,Porur Junction,Regular Day,14,11,2,2,2,31,31.2,28.9,20.7,Free Flow
2024-04-23,Tuesday,Weekday,April,2,02:00-03:00,Night,Porur Junction,Regular Day,43,32,6,5,12,98,108.1,34.4,20.7,Free Flow
2024-04-23,Tuesday,Weekday,April,3,03:00-04:00,Night,Porur Junction,Regular Day,12,10,2,2,2,28,29.2,31.9,18.3,Free Flow
2024-04-23,Tuesday,Weekday,April,4,04:00-05:00,Night,Porur Junction,Regular Day,28,26,6,3,2,65,58.6,29.2,29.3,Free Flow
2024-04-23,Tuesday,Weekday,April,5,05:00-06:00,Night,Porur Junction,Regular Day,31,26,5,5,2,69,65.5,34.4,17.5,Free Flow
2024-04-23,Tuesday,Weekday,April,6,06:00-07:00,Off-Peak,Porur Junction,Regular Day,150,122,28,18,42,360,393.8,34.0,21.2,Light
2024-04-23,Tuesday,Weekday,April,7,07:00-08:00,Shoulder Hour,Porur Junction,Regular Day,188,171,41,27,15,442,415.6,19.1,61.2,Light
2024-04-23,Tuesday,Weekday,April,8,08:00-09:00,Morning Peak,Porur Junction,Regular Day,686,515,157,127,118,1603,1687.2,13.0,130.4,Severe
2024-04-23,Tuesday,Weekday,April,9,09:00-10:00,Morning Peak,Porur Junction,Regular Day,754,688,145,91,89,1767,1692.0,15.7,116.5,Severe
2024-04-23,Tuesday,Weekday,April,10,10:00-11:00,Morning Peak,Porur Junction,Regular Day,522,404,75,88,79,1168,1211.0,13.5,152.2,Severe
2024-04-23,Tuesday,Weekday,April,11,11:00-12:00,Midday,Porur Junction,Regular Day,224,205,38,28,36,531,531.8,25.6,85.4,Light
2024-04-23,Tuesday,Weekday,April,12,12:00-13:00,Midday,Porur Junction,Regular Day,320,259,50,59,24,712,698.0,18.7,84.4,Moderate
2024-04-23,Tuesday,Weekday,April,13,13:00-14:00,Midday,Porur Junction,Regular Day,279,210,65,49,53,656,694.5,21.1,76.4,Moderate
2024-04-23,Tuesday,Weekday,April,14,14:00-15:00,Midday,Porur Junction,Regular Day,245,207,50,48,24,574,575.5,23.0,67.6,Moderate
2024-04-23,Tuesday,Weekday,April,15,15:00-16:00,Midday,Porur Junction,Regular Day,306,251,46,39,97,739,839.6,24.8,66.3,Heavy
2024-04-23,Tuesday,Weekday,April,16,16:00-17:00,Midday,Porur Junction,Regular Day,240,197,34,29,50,550,574.4,23.8,60.1,Light
2024-04-23,Tuesday,Weekday,April,17,17:00-18:00,Evening Peak,Porur Junction,Regular Day,755,536,154,127,96,1668,1674.9,10.6,147.1,Severe
2024-04-23,Tuesday,Weekday,April,18,18:00-19:00,Evening Peak,Porur Junction,Regular Day,637,596,140,110,95,1578,1613.5,13.4,153.8,Severe
2024-04-23,Tuesday,Weekday,April,19,19:00-20:00,Evening Peak,Porur Junction,Regular Day,687,595,148,100,140,1670,1747.3,16.1,145.2,Severe
2024-04-23,Tuesday,Weekday,April,20,20:00-21:00,Evening Peak,Porur Junction,Regular Day,580,417,90,90,101,1278,1334.0,14.5,171.2,Severe
2024-04-23,Tuesday,Weekday,April,21,21:00-22:00,Shoulder Hour,Porur Junction,Regular Day,172,162,42,35,13,424,417.2,20.4,61.2,Light
2024-04-23,Tuesday,Weekday,April,22,22:00-23:00,Off-Peak,Porur Junction,Regular Day,124,113,22,22,24,305,326.2,30.0,31.3,Free Flow
2024-04-23,Tuesday,Weekday,April,23,23:00-24:00,Night,Porur Junction,Regular Day,28,20,5,3,4,60,58.0,28.3,34.0,Free Flow
2024-04-24,Wednesday,Weekday,April,0,00:00-01:00,Night,Porur Junction,Regular Day,74,66,16,14,4,174,166.6,35.4,30.1,Free Flow
2024-04-24,Wednesday,Weekday,April,1,01:00-02:00,Night,Porur Junction,Regular Day,30,21,4,4,6,65,68.4,37.5,16.8,Free Flow
2024-04-24,Wednesday,Weekday,April,2,02:00-03:00,Night,Porur Junction,Regular Day,22,19,4,4,0,49,44.4,32.5,25.8,Free Flow
2024-04-24,Wednesday,Weekday,April,3,03:00-04:00,Night,Porur Junction,Regular Day,52,41,9,9,8,119,123.4,36.7,22.6,Free Flow
2024-04-24,Wednesday,Weekday,April,4,04:00-05:00,Night,Porur Junction,Regular Day,33,25,5,6,5,74,77.5,32.5,26.4,Free Flow
2024-04-24,Wednesday,Weekday,April,5,05:00-06:00,Night,Porur Junction,Regular Day,23,21,3,3,2,52,49.3,29.6,18.2,Free Flow
2024-04-24,Wednesday,Weekday,April,6,06:00-07:00,Off-Peak,Porur Junction,Regular Day,88,70,16,11,19,204,213.6,30.8,10.5,Free Flow
2024-04-24,Wednesday,Weekday,April,7,07:00-08:00,Shoulder Hour,Porur Junction,Regular Day,284,235,55,37,46,657,659.0,19.3,87.1,Moderate
2024-04-24,Wednesday,Weekday,April,8,08:00-09:00,Morning Peak,Porur Junction,Regular Day,771,671,116,101,61,1720,1612.1,16.9,122.4,Severe
2024-04-24,Wednesday,Weekday,April,9,09:00-10:00,Morning Peak,Porur Junction,Regular Day,712,545,143,129,35,1564,1478.8,16.9,121.2,Severe
2024-04-24,Wednesday,Weekday,April,10,10:00-11:00,Morning Peak,Porur Junction,Regular Day,691,619,124,94,43,1571,1449.9,12.8,123.7,Severe
2024-04-24,Wednesday,Weekday,April,11,11:00-12:00,Midday,Porur Junction,Regular Day,264,206,46,33,59,608,641.6,22.6,85.2,Light
2024-04-24,Wednesday,Weekday,April,12,12:00-13:00,Midday,Porur Junction,Regular Day,299,249,45,56,75,724,818.5,21.6,82.7,Heavy
2024-04-24,Wednesday,Weekday,April,13,13:00-14:00,Midday,Porur Junction,Regular Day,253,223,45,37,55,613,652.5,18.6,64.1,Moderate
2024-04-24,Wednesday,Weekday,April,14,14:00-15:00,Midday,Porur Junction,Regular Day,247,216,45,42,5,555,507.5,21.7,64.1,Light
2024-04-24,Wednesday,Weekday,April,15,15:00-16:00,Midday,Porur Junction,Regular Day,373,302,78,44,32,829,763.3,22.3,63.1,Severe
2024-04-24,Wednesday,Weekday,April,16,16:00-17:00,Midday,Porur Junction,Regular Day,314,251,70,41,30,706,663.0,24.9,87.4,Moderate
2024-04-24,Wednesday,Weekday,April,17,17:00-18:00,Evening Peak,Porur Junction,Regular Day,633,560,129,113,127,1562,1673.9,15.1,161.6,Severe
2024-04-24,Wednesday,Weekday,April,18,18:00-19:00,Evening Peak,Porur Junction,Regular Day,458,338,70,94,91,1051,1164.0,12.0,156.0,Severe
2024-04-24,Wednesday,Weekday,April,19,19:00-20:00,Evening Peak,Porur Junction,Regular Day,544,438,88,82,181,1333,1551.8,15.8,168.6,Severe
2024-04-24,Wednesday,Weekday,April,20,20:00-21:00,Evening Peak,Porur Junction,Regular Day,706,603,105,115,166,1695,1862.0,13.9,188.4,Severe
2024-04-24,Wednesday,Weekday,April,21,21:00-22:00,Shoulder Hour,Porur Junction,Regular Day,258,222,60,41,32,613,606.0,22.8,69.1,Moderate
2024-04-24,Wednesday,Weekday,April,22,22:00-23:00,Off-Peak,Porur Junction,Regular Day,157,129,22,22,37,367,397.7,27.9,26.4,Light
2024-04-24,Wednesday,Weekday,April,23,23:00-24:00,Night,Porur Junction,Regular Day,19,17,4,3,3,46,46.9,37.7,17.3,Free Flow
2024-04-25,Thursday,Weekday,April,0,00:00-01:00,Night,Porur Junction,Regular Day,38,31,5,5,11,90,101.0,32.8,28.7,Free Flow
2024-04-25,Thursday,Weekday,April,1,01:00-02:00,Night,Porur Junction,Regular Day,37,30,8,7,8,90,98.3,35.4,14.0,Free Flow
2024-04-25,Thursday,Weekday,April,2,02:00-03:00,Night,Porur Junction,Regular Day,12,10,1,1,2,26,25.6,28.4,10.9,Free Flow
2024-04-25,Thursday,Weekday,April,3,03:00-04:00,Night,Porur Junction,Regular Day,40,36,8,4,2,90,78.8,32.1,34.6,Free Flow
2024-04-25,Thursday,Weekday,April,4,04:00-05:00,Night,Porur Junction,Regular Day,38,33,9,5,9,94,99.4,27.0,27.5,Free Flow
2024-04-25,Thursday,Weekday,April,5,05:00-06:00,Night,Porur Junction,Regular Day,68,61,10,9,16,164,176.0,36.9,12.2,Free Flow
2024-04-25,Thursday,Weekday,April,6,06:00-07:00,Off-Peak,Porur Junction,Regular Day,108,81,22,14,20,245,250.2,35.0,31.1,Free Flow
2024-04-25,Thursday,Weekday,April,7,07:00-08:00,Shoulder Hour,Porur Junction,Regular Day,168,137,40,33,25,403,419.0,23.1,75.2,Light
2024-04-25,Thursday,Weekday,April,8,08:00-09:00,Morning Peak,Porur Junction,Regular Day,496,444,78,91,56,1165,1179.8,15.5,121.0,Severe
2024-04-25,Thursday,Weekday,April,9,09:00-10:00,Morning Peak,Porur Junction,Regular Day,669,511,96,73,108,1457,1446.1,14.8,145.4,Severe
2024-04-25,Thursday,Weekday,April,10,10:00-11:00,Morning Peak,Porur Junction,Regular Day,763,653,174,149,33,1772,1684.9,13.2,153.3,Severe
2024-04-25,Thursday,Weekday,April,11,11:00-12:00,Midday,Porur Junction,Regular Day,393,330,67,77,41,908,920.7,25.9,74.9,Severe
2024-04-25,Thursday,Weekday,April,12,12:00-13:00,Midday,Porur Junction,Regular Day,273,203,59,38,26,599,566.9,20.3,69.5,Moderate
2024-04-25,Thursday,Weekday,April,13,13:00-14:00,Midday,Porur Junction,Regular Day,344,322,50,64,43,823,845.0,21.1,91.7,Heavy
2024-04-25,Thursday,Weekday,April,14,14:00-15:00,Midday,Porur Junction,Regular Day,271,208,44,38,76,637,711.9,24.4,78.0,Moderate
2024-04-25,Thursday,Weekday,April,15,15:00-16:00,Midday,Porur Junction,Regular Day,286,244,52,35,63,680,712.2,18.5,75.3,Moderate
2024-04-25,Thursday,Weekday,April,16,16:00-17:00,Midday,Porur Junction,Regular Day,296,236,58,58,76,724,820.8,24.5,93.3,Moderate
2024-04-25,Thursday,Weekday,April,17,17:00-18:00,Evening Peak,Porur Junction,Regular Day,784,628,116,98,294,1920,2265.6,16.5,149.4,Severe
2024-04-25,Thursday,Weekday,April,18,18:00-19:00,Evening Peak,Porur Junction,Regular Day,688,595,115,113,15,1526,1392.0,11.9,138.2,Severe
2024-04-25,Thursday,Weekday,April,19,19:00-20:00,Evening Peak,Porur Junction,Regular Day,901,755,166,158,19,1999,1836.1,11.5,143.6,Severe
2024-04-25,Thursday,Weekday,April,20,20:00-21:00,Evening Peak,Porur Junction,Regular Day,556,445,76,89,60,1226,1215.6,14.2,162.4,Severe
2024-04-25,Thursday,Weekday,April,21,21:00-22:00,Shoulder Hour,Porur Junction,Regular Day,191,170,26,37,19,443,449.1,20.7,49.3,Light
2024-04-25,Thursday,Weekday,April,22,22:00-23:00,Off-Peak,Porur Junction,Regular Day,128,125,20,27,15,315,327.0,37.3,22.4,Free Flow
2024-04-25,Thursday,Weekday,April,23,23:00-24:00,Night,Porur Junction,Regular Day,24,19,4,2,6,55,57.4,28.7,28.9,Free Flow
2024-04-26,Friday,Weekday,April,0,00:00-01:00,Night,Porur Junction,Regular Day,29,26,7,4,4,70,68.7,34.4,19.3,Free Flow
2024-04-26,Friday,Weekday,April,1,01:00-02:00,Night,Porur Junction,Regular Day,22,17,3,4,3,49,50.8,27.3,28.7,Free Flow
2024-04-26,Friday,Weekday,April,2,02:00-03:00,Night,Porur Junction,Regular Day,63,52,8,9,5,137,130.3,28.0,27.6,Free Flow
2024-04-26,Friday,Weekday,April,3,03:00-04:00,Night,Porur Junction,Regular Day,64,56,8,7,6,141,131.8,26.5,30.6,Free Flow
2024-04-26,Friday,Weekday,April,4,04:00-05:00,Night,Porur Junction,Regular Day,66,47,9,7,15,144,151.4,29.3,10.6,Free Flow
2024-04-26,Friday,Weekday,April,5,05:00-06:00,Night,Porur Junction,Regular Day,35,28,7,6,1,77,70.7,35.1,33.4,Free Flow
2024-04-26,Friday,Weekday,April,6,06:00-07:00,Off-Peak,Porur Junction,Regular Day,179,134,36,27,29,405,413.1,35.9,29.7,Light
2024-04-26,Friday,Weekday,April,7,07:00-08:00,Shoulder Hour,Porur Junction,Regular Day,266,238,58,52,6,620,579.8,25.9,83.5,Moderate
2024-04-26,Friday,Weekday,April,8,08:00-09:00,Morning Peak,Porur Junction,Regular Day,679,544,151,135,173,1682,1898.1,16.1,155.5,Severe
2024-04-26,Friday,Weekday,April,9,09:00-10:00,Morning Peak,Porur Junction,Regular Day,636,560,89,94,30,1409,1303.4,13.9,147.0,Severe
2024-04-26,Friday,Weekday,April,10,10:00-11:00,Morning Peak,Porur Junction,Regular Day,412,362,64,80,87,1005,1107.4,12.3,151.6,Severe
2024-04-26,Friday,Weekday,April,11,11:00-12:00,Midday,Porur Junction,Regular Day,324,238,68,60,43,733,749.8,25.1,60.4,Moderate
2024-04-26,Friday,Weekday,April,12,12:00-13:00,Midday,Porur Junction,Regular Day,274,238,41,53,6,612,576.6,19.0,80.8,Moderate
2024-04-26,Friday,Weekday,April,13,13:00-14:00,Midday,Porur Junction,Regular Day,282,256,50,39,48,675,688.0,20.4,80.5,Moderate
2024-04-26,Friday,Weekday,April,14,14:00-15:00,Midday,Porur Junction,Regular Day,288,231,44,34,52,649,659.4,23.8,70.2,Moderate
2024-04-26,Friday,Weekday,April,15,15:00-16:00,Midday,Porur Junction,Regular Day,287,275,66,53,9,690,644.1,21.3,70.1,Heavy
2024-04-26,Friday,Weekday,April,16,16:00-17:00,Midday,Porur Junction,Regular Day,327,256,63,52,22,720,679.3,21.6,64.7,Heavy
2024-04-26,Friday,Weekday,April,17,17:00-18:00,Evening Peak,Porur Junction,Regular Day,685,597,115,135,15,1547,1458.5,10.6,159.5,Severe
2024-04-26,Friday,Weekday,April,18,18:00-19:00,Evening Peak,Porur Junction,Regular Day,533,444,126,113,100,1316,1425.1,12.0,182.5,Severe
2024-04-26,Friday,Weekday,April,19,19:00-20:00,Evening Peak,Porur Junction,Regular Day,673,602,147,132,68,1622,1626.7,13.4,179.7,Severe
2024-04-26,Friday,Weekday,April,20,20:00-21:00,Evening Peak,Porur Junction,Regular Day,611,472,103,120,154,1460,1661.3,12.7,185.0,Severe
2024-04-26,Friday,Weekday,April,21,21:00-22:00,Shoulder Hour,Porur Junction,Regular Day,245,176,39,28,57,545,576.9,25.4,76.2,Moderate
2024-04-26,Friday,Weekday,April,22,22:00-23:00,Off-Peak,Porur Junction,Regular Day,100,87,17,15,27,246,273.2,30.6,27.6,Free Flow
2024-04-26,Friday,Weekday,April,23,23:00-24:00,Night,Porur Junction,Regular Day,25,21,4,4,0,54,47.9,34.6,13.0,Free Flow
2024-04-27,Saturday,Weekend,April,0,00:00-01:00,Night,Porur Junction,Regular Day,53,43,11,9,15,131,148.1,33.6,10.4,Free Flow
2024-04-27,Saturday,Weekend,April,1,01:00-02:00,Night,Porur Junction,Regular Day,31,27,4,6,5,73,77.9,32.7,26.2,Free Flow
2024-04-27,Saturday,Weekend,April,2,02:00-03:00,Night,Porur Junction,Regular Day,26,23,4,4,1,58,53.4,30.3,15.0,Free Flow
2024-04-27,Saturday,Weekend,April,3,03:00-04:00,Night,Porur Junction,Regular Day,72,56,13,13,21,175,201.8,33.6,34.5,Free Flow
2024-04-27,Saturday,Weekend,April,4,04:00-05:00,Night,Porur Junction,Regular Day,17,13,3,2,3,38,38.3,36.6,13.9,Free Flow
2024-04-27,Saturday,Weekend,April,5,05:00-06:00,Night,Porur Junction,Regular Day,11,10,1,1,2,25,25.1,27.9,14.8,Free Flow
2024-04-27,Saturday,Weekend,April,6,06:00-07:00,Off-Peak,Porur Junction,Regular Day,152,128,23,21,5,329,295.8,32.9,12.6,Free Flow
2024-04-27,Saturday,Weekend,April,7,07:00-08:00,Shoulder Hour,Porur Junction,Regular Day,235,205,31,30,14,515,473.1,22.1,84.2,Light
2024-04-27,Saturday,Weekend,April,8,08:00-09:00,Morning Peak,Porur Junction,Regular Day,358,268,65,52,55,798,807.0,15.2,104.3,Severe
2024-04-27,Saturday,Weekend,April,9,09:00-10:00,Morning Peak,Porur Junction,Regular Day,318,234,66,46,46,710,708.6,15.2,111.8,Moderate
2024-04-27,Saturday,Weekend,April,10,10:00-11:00,Morning Peak,Porur Junction,Regular Day,361,289,81,60,55,846,863.1,12.1,118.1,Severe
2024-04-27,Saturday,Weekend,April,11,11:00-12:00,Midday,Porur Junction,Regular Day,372,295,77,67,105,916,1043.2,20.2,75.8,Severe
2024-04-27,Saturday,Weekend,April,12,12:00-13:00,Midday,Porur Junction,Regular Day,287,222,55,43,35,642,632.5,24.3,56.3,Moderate
2024-04-27,Saturday,Weekend,April,13,13:00-14:00,Midday,Porur Junction,Regular Day,326,277,52,55,35,745,741.2,19.3,85.8,Heavy
2024-04-27,Saturday,Weekend,April,14,14:00-15:00,Midday,Porur Junction,Regular Day,305,259,66,36,36,702,667.1,21.8,89.5,Heavy
2024-04-27,Saturday,Weekend,April,15,15:00-16:00,Midday,Porur Junction,Regular Day,315,240,46,58,62,721,785.1,25.5,73.6,Moderate
2024-04-27,Saturday,Weekend,April,16,16:00-17:00,Midday,Porur Junction,Regular Day,349,280,69,75,66,839,918.9,23.0,75.1,Severe
2024-04-27,Saturday,Weekend,April,17,17:00-18:00,Evening Peak,Porur Junction,Regular Day,514,391,117,84,76,1182,1198.2,11.9,141.4,Severe
2024-04-27,Saturday,Weekend,April,18,18:00-19:00,Evening Peak,Porur Junction,Regular Day,354,297,62,41,63,817,823.2,12.2,142.8,Heavy
2024-04-27,Saturday,Weekend,April,19,19:00-20:00,Evening Peak,Porur Junction,Regular Day,535,418,92,104,148,1297,1496.7,12.9,153.6,Severe
2024-04-27,Saturday,Weekend,April,20,20:00-21:00,Evening Peak,Porur Junction,Regular Day,498,439,94,103,83,1217,1302.4,11.7,147.8,Severe
2024-04-27,Saturday,Weekend,April,21,21:00-22:00,Shoulder Hour,Porur Junction,Regular Day,210,169,36,36,37,488,514.6,20.5,80.2,Light
2024-04-27,Saturday,Weekend,April,22,22:00-23:00,Off-Peak,Porur Junction,Regular Day,109,83,14,18,18,242,253.9,27.1,14.0,Free Flow
2024-04-27,Saturday,Weekend,April,23,23:00-24:00,Night,Porur Junction,Regular Day,45,43,8,7,6,109,109.3,29.0,26.5,Free Flow
2024-04-28,Sunday,Weekend,April,0,00:00-01:00,Night,Porur Junction,Regular Day,57,48,13,10,11,139,147.3,33.5,29.6,Free Flow
2024-04-28,Sunday,Weekend,April,1,01:00-02:00,Night,Porur Junction,Regular Day,55,51,11,8,2,127,115.1,32.7,18.3,Free Flow
2024-04-28,Sunday,Weekend,April,2,02:00-03:00,Night,Porur Junction,Regular Day,66,49,11,12,10,148,154.6,30.0,14.3,Free Flow
2024-04-28,Sunday,Weekend,April,3,03:00-04:00,Night,Porur Junction,Regular Day,10,8,1,1,2,22,22.6,31.3,21.3,Free Flow
2024-04-28,Sunday,Weekend,April,4,04:00-05:00,Night,Porur Junction,Regular Day,34,25,7,5,4,75,73.2,32.1,16.7,Free Flow
2024-04-28,Sunday,Weekend,April,5,05:00-06:00,Night,Porur Junction,Regular Day,70,51,14,11,10,156,157.4,31.1,31.9,Free Flow
2024-04-28,Sunday,Weekend,April,6,06:00-07:00,Off-Peak,Porur Junction,Regular Day,140,118,24,22,8,312,292.4,36.5,11.8,Free Flow
2024-04-28,Sunday,Weekend,April,7,07:00-08:00,Shoulder Hour,Porur Junction,Regular Day,285,235,56,37,19,632,579.1,20.6,62.5,Moderate
2024-04-28,Sunday,Weekend,April,8,08:00-09:00,Morning Peak,Porur Junction,Regular Day,403,342,70,62,45,922,906.5,18.3,151.7,Severe
2024-04-28,Sunday,Weekend,April,9,09:00-10:00,Morning Peak,Porur Junction,Regular Day,325,284,62,44,38,753,729.7,15.5,115.2,Heavy
2024-04-28,Sunday,Weekend,April,10,10:00-11:00,Morning Peak,Porur Junction,Regular Day,368,302,58,43,41,812,772.8,15.9,147.9,Heavy
2024-04-28,Sunday,Weekend,April,11,11:00-12:00,Midday,Porur Junction,Regular Day,321,253,70,56,19,719,680.5,20.8,88.3,Heavy
2024-04-28,Sunday,Weekend,April,12,12:00-13:00,Midday,Porur Junction,Regular Day,238,198,36,47,64,583,671.6,23.6,78.2,Light
2024-04-28,Sunday,Weekend,April,13,13:00-14:00,Midday,Porur Junction,Regular Day,345,325,55,67,32,824,827.5,19.8,80.9,Severe
2024-04-28,Sunday,Weekend,April,14,14:00-15:00,Midday,Porur Junction,Regular Day,228,190,46,36,34,534,541.6,23.4,73.1,Light
2024-04-28,Sunday,Weekend,April,15,15:00-16:00,Midday,Porur Junction,Regular Day,332,283,63,40,60,778,786.8,21.5,86.8,Heavy
2024-04-28,Sunday,Weekend,April,16,16:00-17:00,Midday,Porur Junction,Regular Day,325,278,71,66,24,764,753.1,25.2,62.7,Heavy
2024-04-28,Sunday,Weekend,April,17,17:00-18:00,Evening Peak,Porur Junction,Regular Day,443,362,85,64,145,1099,1261.5,15.0,142.8,Severe
2024-04-28,Sunday,Weekend,April,18,18:00-19:00,Evening Peak,Porur Junction,Regular Day,378,286,63,71,48,846,869.8,17.0,145.9,Severe
2024-04-28,Sunday,Weekend,April,19,19:00-20:00,Evening Peak,Porur Junction,Regular Day,485,438,113,102,67,1205,1255.3,12.0,182.7,Severe
2024-04-28,Sunday,Weekend,April,20,20:00-21:00,Evening Peak,Porur Junction,Regular Day,420,354,65,52,127,1018,1140.0,12.5,149.5,Severe
2024-04-28,Sunday,Weekend,April,21,21:00-22:00,Shoulder Hour,Porur Junction,Regular Day,178,170,27,28,29,432,446.2,25.7,72.0,Light
2024-04-28,Sunday,Weekend,April,22,22:00-23:00,Off-Peak,Porur Junction,Regular Day,168,143,25,26,37,399,431.0,37.1,26.7,Light
2024-04-28,Sunday,Weekend,April,23,23:00-24:00,Night,Porur Junction,Regular Day,41,31,8,5,3,88,80.3,35.5,20.1,Free Flow
2024-04-29,Monday,Weekday,April,0,00:00-01:00,Night,Porur Junction,Regular Day,35,32,8,5,5,85,84.3,31.4,26.4,Free Flow
2024-04-29,Monday,Weekday,April,1,01:00-02:00,Night,Porur Junction,Regular Day,29,24,6,6,1,66,63.1,34.2,13.9,Free Flow
2024-04-29,Monday,Weekday,April,2,02:00-03:00,Night,Porur Junction,Regular Day,44,39,8,6,2,99,89.8,29.6,12.7,Free Flow
2024-04-29,Monday,Weekday,April,3,03:00-04:00,Night,Porur Junction,Regular Day,43,33,9,7,4,96,92.9,32.8,28.8,Free Flow
2024-04-29,Monday,Weekday,April,4,04:00-05:00,Night,Porur Junction,Regular Day,55,45,10,11,11,132,144.5,27.5,21.8,Free Flow
2024-04-29,Monday,Weekday,April,5,05:00-06:00,Night,Porur Junction,Regular Day,14,12,2,2,1,31,29.2,29.2,14.1,Free Flow
2024-04-29,Monday,Weekday,April,6,06:00-07:00,Off-Peak,Porur Junction,Regular Day,113,97,19,19,31,279,314.9,36.3,31.6,Free Flow
2024-04-29,Monday,Weekday,April,7,07:00-08:00,Shoulder Hour,Porur Junction,Regular Day,260,233,55,31,57,636,660.0,20.6,58.7,Moderate
2024-04-29,Monday,Weekday,April,8,08:00-09:00,Morning Peak,Porur Junction,Regular Day,667,585,141,134,52,1579,1561.1,12.5,153.9,Severe
2024-04-29,Monday,Weekday,April,9,09:00-10:00,Morning Peak,Porur Junction,Regular Day,633,452,109,124,69,1387,1412.9,16.0,113.7,Severe
2024-04-29,Monday,Weekday,April,10,10:00-11:00,Morning Peak,Porur Junction,Regular Day,723,591,170,113,191,1788,1966.5,18.0,134.6,Severe
2024-04-29,Monday,Weekday,April,11,11:00-12:00,Midday,Porur Junction,Regular Day,335,264,53,61,17,730,697.3,22.6,85.2,Moderate
2024-04-29,Monday,Weekday,April,12,12:00-13:00,Midday,Porur Junction,Regular Day,281,230,49,54,6,620,579.9,23.3,82.3,Moderate
2024-04-29,Monday,Weekday,April,13,13:00-14:00,Midday,Porur Junction,Regular Day,255,196,52,37,72,612,681.7,23.8,80.6,Moderate
2024-04-29,Monday,Weekday,April,14,14:00-15:00,Midday,Porur Junction,Regular Day,306,265,45,57,10,683,646.0,20.3,73.6,Heavy
2024-04-29,Monday,Weekday,April,15,15:00-16:00,Midday,Porur Junction,Regular Day,360,319,88,67,55,889,917.8,24.0,90.4,Severe
2024-04-29,Monday,Weekday,April,16,16:00-17:00,Midday,Porur Junction,Regular Day,344,300,77,52,46,819,812.2,21.2,85.4,Severe
2024-04-29,Monday,Weekday,April,17,17:00-18:00,Evening Peak,Porur Junction,Regular Day,764,620,146,107,189,1826,1977.6,10.3,130.1,Severe
2024-04-29,Monday,Weekday,April,18,18:00-19:00,Evening Peak,Porur Junction,Regular Day,616,514,110,103,155,1498,1662.0,15.2,164.4,Severe
2024-04-29,Monday,Weekday,April,19,19:00-20:00,Evening Peak,Porur Junction,Regular Day,495,392,101,63,144,1195,1321.1,12.2,124.8,Severe
2024-04-29,Monday,Weekday,April,20,20:00-21:00,Evening Peak,Porur Junction,Regular Day,856,636,138,126,128,1884,1908.8,10.2,180.2,Severe
